business_unit,team,env,one_month_avg,six_month_avg,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,deployment_frequency,seasonality,one_month_cv,six_month_cv,actual_compute_spend
infrastructure,credit,dev,32186.222853014304,26432.42287649336,50.25492933597904,56.058467460309195,25.80477880768894,58.145829650080955,very high,high,0.1295490936764553,0.1643858935504549,65960.32542611894
infrastructure,main,test,91956.41700368813,62305.875250698045,65.06084295820546,8.013287635795185,20.58475967567619,66.84095554837285,high,medium,0.0259844565512117,0.1081112193030679,101031.43604081229
application,main,dev,76810.83454384527,59038.3479856726,11.210163133435424,28.18548365199188,21.642885881428512,77.73495882916579,low,high,0.0280454371931906,0.1294101263331427,108704.66376597405
infrastructure,research,test,94990.27505314564,40511.43857377304,48.47792295596048,43.9144490759994,10.343506551528048,78.7639797427375,high,high,0.0282126306676164,0.1266888944095117,87906.48867507868
r&d,main,prod,68263.34445719543,83778.24900616084,70.04349020502207,30.447830742830487,21.432970628906812,56.54381667288435,high,medium,0.0874690294100054,0.0147729885051835,126197.92439421036
r&d,research,test,57872.070519593006,78227.89247057651,43.18714530895869,49.357277035788485,15.616975310461465,72.87844238369858,very high,low,0.050294553780221,0.0321269105008284,124751.26834062187
infrastructure,research,test,24777.319117671148,76628.73498654648,10.287434202821393,14.880492372527245,8.824046765143594,63.41410977697439,medium,high,0.1368177433212442,0.0248201830368481,113187.79083437704
infrastructure,main,staging,73731.38252368238,88095.39826156448,10.770935083492525,57.777681276525726,25.160070481164357,92.10121090324752,low,high,0.0561694557488065,0.0176993131068895,145413.74363909676
r&d,debit,dev,66576.7007814585,75822.7680497217,39.164522618962536,26.18394452748973,17.75617749507864,65.67875660320153,low,low,0.1110392776478498,0.0476129285583977,114583.87092267147
application,debit,prod,99216.71148700971,36547.30333717812,20.85060671917282,23.786329811935133,29.43562604223554,91.93522622669298,low,low,0.0234411510957852,0.0670321622832324,93260.13788722685
infrastructure,research,test,39132.70222257944,74445.01693197529,56.51154599652817,53.103318697674126,12.041983861863123,71.42823063008962,medium,low,0.0264532171169953,0.0316418283919564,123414.15753553688
infrastructure,main,prod,62458.988422946866,42616.22507118751,59.615948543430775,36.01268675404717,17.01675280762692,86.32928829132265,low,medium,0.022745723370141,0.0226414231266727,93127.47346155248
r&d,debit,staging,72076.58680944581,37373.972027797645,22.451585682244,33.404438804655186,16.199886366721703,75.50301142720718,low,low,0.1017440574863593,0.0173970104188442,85207.24377726491
infrastructure,main,dev,71567.2939793875,23840.287431970188,72.19733019671395,44.9837855740637,8.019488060814467,81.09813120654883,medium,medium,0.0773064754341141,0.057613821412288,67502.88655902087
application,main,test,64903.483435872215,77522.28642781414,40.93354914852481,36.89088310545997,15.652881970769489,69.76782554306916,low,low,0.0448555945101334,0.0253305038536161,121440.81019086415
r&d,main,dev,82154.24082617804,74880.0769559849,19.999213531434663,13.938360461641343,12.188836410523123,88.41033839037453,very high,low,0.0272700165511658,0.0556003928475792,127729.5421016002
infrastructure,ops,staging,36398.49676214531,36759.9582139275,63.49761186485768,42.08086925757113,9.00801178417336,71.25946917868292,very high,medium,0.0840657562441447,0.131649285150891,80404.89147628669
r&d,main,staging,78050.17602195326,77950.32133793249,65.2982150011741,12.340788360517069,12.05388960090348,72.8730823292911,high,medium,0.0231079362364495,0.0217450201022938,119634.08533424919
infrastructure,ops,prod,69578.76571464713,91427.27064748424,54.75068308658202,49.32217379337341,10.8312922816598,75.88393341154786,high,low,0.1090955019685431,0.0449609659551692,141787.80627372506
infrastructure,research,test,91686.00894356586,26642.31659932634,69.74258872417872,59.435512874174904,23.35183827514695,91.59120591929916,high,low,0.0707789912041129,0.1277991404041972,75427.93169474826
infrastructure,debit,prod,87775.55512268654,36610.931070941995,61.61610804214699,25.756319373612698,5.769379456479003,82.96894643007325,very high,low,0.0482678603680257,0.0562427916881613,86610.76058151959
application,debit,staging,45211.76313060426,78020.86352698524,71.75440160588934,29.461574401110692,20.43656869783053,67.45801932828749,very high,high,0.1560376713340558,0.0071538090458078,116324.77533593266
application,debit,dev,42098.98599801224,39960.53388056626,40.37216339398356,7.553851051554677,24.01653355059016,83.51598169907714,very high,low,0.0652321514390463,0.1118516554056476,92953.13852068246
r&d,debit,prod,98532.26590819584,67973.11794269734,62.331798966960974,5.755325344541806,17.01808641172433,82.12132865042886,high,medium,0.0610951541996826,0.0930962130365839,114562.71035458437
infrastructure,debit,prod,62181.21447322052,24493.13795709716,79.9826094400331,55.67806341819802,28.28912450019796,96.55096379398522,high,high,0.1124604521210796,0.098940256020571,80139.14156783234
infrastructure,debit,dev,92513.67711315496,54176.1983282831,60.74518382637334,12.074323324155564,22.697017380913383,92.0708218012675,high,medium,0.0378039344072899,0.0299090394697527,105759.32600416697
application,debit,prod,33110.48190243858,77127.31375943625,17.99286461659925,29.517831115770868,23.69809128278543,82.37234618756241,high,high,0.1903400601877336,0.1042414539792723,129745.73957515384
infrastructure,research,dev,71425.51318401395,72921.1154434602,46.28231057004281,49.84450431205588,9.923337186021756,67.07535553420217,high,high,0.0429189278199861,0.0389147992167853,114105.73523526803
application,main,test,84788.81498884689,83205.76805406454,51.11434538701196,53.91253179605758,24.43238939597684,88.97882244306348,high,medium,0.0364670734839251,0.0288526543818181,139726.8086980066
infrastructure,credit,dev,95791.61996691576,88196.1701282535,22.194747254997367,33.56687269059072,25.80236840207787,78.76041465314005,very high,high,0.0182625604461382,0.088272812474317,135827.0913351021
r&d,ops,test,46987.21128136187,79854.68010070066,77.40241439246263,36.07678887367724,14.03165971014974,99.26349940504508,medium,medium,0.0868407852752125,0.0932369941690135,141310.2109026446
infrastructure,credit,dev,77998.4935939242,71727.01943511408,22.29058443442314,41.83261848547999,10.33407670082428,62.375306428490205,medium,low,0.0783089911618209,0.0601021070359568,107484.4104469742
infrastructure,credit,staging,63105.04072316952,20537.799345282492,22.429054379925596,57.87603585790434,14.626266980090415,53.98279204654435,high,high,0.1201416804761742,0.2268271416920889,51817.609774260556
application,main,staging,24850.314085317455,60797.33387275552,74.06169965821884,38.14684785194778,23.49019922500343,53.49459059439739,medium,medium,0.2103224500728439,0.0386672217569503,95614.10330008033
infrastructure,main,test,75199.97898471548,21015.817993188222,42.564380318516974,35.77113927009904,15.440975146717568,82.00151941758402,medium,high,0.0936429618628146,0.0554612815667716,64218.49770788931
infrastructure,main,test,75207.72465902747,82645.42536928182,14.423179549216131,5.799377439629487,23.416296880619697,96.9630114455762,very high,medium,0.0898506446733788,0.0650268359260042,137129.3050901595
application,debit,staging,94448.54438772296,43657.96195679661,51.873124995697005,9.452233611229584,7.839113524438441,50.09659571457526,high,low,0.0234349971741298,0.0305999587163238,80601.79934232854
r&d,research,test,59784.99569351779,62994.34992943367,52.12784440431335,36.7444394643198,25.15029276221211,86.28855234788887,high,low,0.0736091380678241,0.068559063693323,119814.5975853662
r&d,debit,dev,38420.073656841174,40355.62458551221,14.515053108059329,56.49322132939618,11.330187041058934,82.85325912664727,medium,high,0.0473311104221149,0.210484319710171,91760.75696899505
application,research,dev,23565.105875894333,80600.01155042349,78.07657469435634,52.66802416196673,11.223224692864845,86.6152096109733,high,high,0.2450687962679171,0.106688474884031,130719.16431721684
application,research,staging,53251.37493487245,88920.2021313522,48.08209757062029,59.041840764571255,19.75952413009652,67.77027033811677,high,medium,0.143645073710825,0.0285011097018073,130410.04395365481
application,credit,prod,44153.336006200145,49891.39953704512,49.1857005525835,34.03087206587007,6.752951143674741,91.02482223289276,high,medium,0.0443822909842218,0.1163519990269623,105287.77664095294
application,credit,dev,80887.06448191004,87033.79148087912,46.408079015167615,48.336201614077176,5.657443167116714,52.2353465709431,high,high,0.075873465738027,0.0520447077835501,119510.54684499912
application,research,test,48341.42118728373,39366.000596506594,52.7512245751234,51.22201823191372,11.52571663233623,87.77155503110137,medium,medium,0.1122363994028014,0.2017813205334047,94911.87420040234
r&d,research,prod,95925.69570518752,60772.873846041904,28.500982694162847,40.641741153197394,18.45168876837057,63.35359706745439,low,medium,0.0530122322457307,0.0461910416390368,98088.07199145498
r&d,debit,prod,96984.81623902274,86700.91438709632,30.106894358238858,23.6312447317979,27.69040965563068,73.84188874290358,medium,medium,0.0384683065607256,0.0061299290997401,138383.43525482522
application,debit,dev,69672.68721741665,44070.50740926323,45.793736285729295,30.848813906178695,26.16087940768267,91.13181357786102,very high,high,0.0500328274033513,0.0426990829250469,97629.65555092611
infrastructure,credit,dev,94292.82296119064,94323.38120624686,66.46800983345057,52.185438973396224,17.261161498024386,63.56795175955685,low,low,0.0139644172459887,0.0367983395585697,138700.06859091664
application,main,prod,80868.34756115965,27750.36014251069,13.49052035459252,21.42013592901902,5.926299842337319,59.26037558219467,low,low,0.0312280519378017,0.1147239022016208,58829.16677620288
infrastructure,research,prod,63748.77127801009,19462.0055778805,52.238294855417216,55.805872219665666,18.381318365732728,84.06565926739421,low,medium,0.017353090166765,0.3713175799701696,72314.51244049738
application,debit,staging,34424.634833822245,90330.82820625525,66.47446997544198,17.63934877824658,22.619889998132383,76.66974457534022,medium,high,0.1472759192231994,0.0695749810665957,136804.23048139008
application,credit,test,56687.8354811072,23491.89329182978,20.9842090426059,46.22340283362294,13.479113313125843,75.72019343730922,very high,medium,0.0307115739447414,0.1296714861967328,69321.22761724197
r&d,debit,staging,64869.95706900941,97351.13567579932,11.05157793863964,39.68075788901561,7.776582582041367,62.838475776895656,medium,low,0.1096214037978028,0.045102940149925,141885.93090194088
infrastructure,research,dev,89116.92645880081,94111.74895832848,31.889930659902063,46.22796926164192,11.964198830141484,51.74401529100138,very high,medium,0.0523133071362758,0.0139435553814529,126712.88700182433
infrastructure,research,staging,58506.67012285319,28961.672802905658,51.17005947107187,29.054116483792715,24.28972161169535,70.51345691658584,medium,low,0.100806102125221,0.2808623948045835,70146.61450565001
r&d,ops,staging,91813.97381423654,61006.770055405264,19.67982213833234,56.295258440469155,13.781095807083208,55.3279740233884,medium,high,0.0422157922357834,0.1385274290072625,97013.02439839696
r&d,main,staging,73947.91832187751,32793.62379737155,39.82856596807399,39.78597113263125,25.299537267142753,95.29945753246012,medium,medium,0.0665881984882129,0.2692087372010889,85988.24313113274
r&d,ops,staging,30959.925044293712,52252.41384240959,48.66250481619946,20.856269250484097,12.988036295186896,52.06251617358652,low,high,0.2454338706536025,0.1508580844791861,85985.20859489623
r&d,credit,test,99598.50954600744,22914.010340786615,51.9218166330122,40.1150288858679,9.088875960345456,71.58254270921907,medium,medium,0.0158550392426931,0.0863518657795103,63380.72844424322
infrastructure,debit,test,62178.61286031301,35913.967023727164,29.20882047002626,20.774866096386717,15.896208987840206,52.612279185041395,very high,medium,0.0446707360568784,0.0248557923613419,67637.53771597629
infrastructure,credit,prod,51348.66371272631,47061.82371191196,38.00207451904039,21.149781546793083,16.306862807228473,54.77719372823832,very high,medium,0.1258049931837423,0.115307307600878,84282.92781227932
application,research,dev,72729.10115756212,53091.800019684386,64.48374603472911,26.977918139147736,5.402705463733424,82.9433333461011,very high,medium,0.0232528715639546,0.1555257634031057,103946.10444040655
application,ops,staging,28711.465118483124,96199.70065671146,75.88502858844798,51.883672966301546,7.926126817658154,82.35556304870472,low,medium,0.0532758506407279,0.0208679087398777,144729.95694964955
r&d,ops,prod,70923.09174026834,82629.25165471851,70.33162317827801,32.51638309166956,9.623150469320436,51.652609743971986,medium,high,0.0497833597583222,0.0067756244077424,122222.86486805651
r&d,ops,prod,59858.88003994184,76992.7955449557,49.49984512134023,42.339546322661405,7.839682934466872,50.05657375604351,medium,high,0.0274842380647492,0.0954208291733525,115118.92807384091
r&d,credit,prod,52533.92559988665,60963.30517935794,38.72049620607626,26.558225715095467,13.538151885534097,53.9409038621392,high,low,0.0969953993968121,0.0189091341594051,96184.85359796663
application,research,test,96241.60169431192,85199.82084834747,33.30696300599928,19.49829918937848,29.11557139042545,88.14994488559711,low,medium,0.0268483349219749,0.0471421328265992,138463.09688091202
application,debit,staging,61803.17733856426,45145.826852456885,18.746959625881264,57.50520883939272,17.73056345817695,79.22882363757536,very high,low,0.1176296439027788,0.1388952823169617,91161.35699181288
application,debit,staging,37529.39835759507,74711.92902186529,17.458587305127907,38.196968591768446,20.68890059676616,51.90591225942458,very high,high,0.1727845595639421,0.0336329085498801,111583.9226518084
application,credit,dev,56717.07835018389,97502.71803025376,58.18503374395604,56.367323622049504,13.909661963075704,74.40485079364137,medium,low,0.1039887211093836,0.0124476713451268,147087.11331759128
application,ops,staging,93550.9923658138,43170.312714815904,28.185609131981227,16.187715120907328,13.087194041078652,85.60146785272258,very high,high,0.0568525042566527,0.1631950291492019,90109.49104994518
application,main,staging,34087.637706447575,71921.40279071739,27.826318050271276,13.0791790152113,5.578669297875209,93.44756973004031,medium,medium,0.206651460363821,0.0814290043616297,129253.8845743067
application,credit,prod,37116.563095058955,85545.1891321906,79.873653813445,52.0702598918147,17.508341391900558,96.70182453295052,medium,low,0.0690105499326332,0.1040639363644584,141201.55110215434
r&d,credit,dev,21042.3654205667,91264.60666805378,23.15481705116568,42.450446693948834,17.090225168791658,66.37202814770333,high,low,0.3379735004696094,0.0375459710869395,129768.5138761924
r&d,research,staging,21135.203951661373,75434.61527520814,20.364183164218076,15.261817458950274,8.945768154528075,56.79162142066328,low,low,0.3087950371283425,0.0135876650225796,114639.87890912246
r&d,debit,test,86351.330156681,40688.6338733709,16.90796594319444,19.814783536494577,24.108100005167593,61.846296036572376,medium,low,0.0722296434044129,0.1656967722566465,80888.42478240345
r&d,credit,staging,78569.80854743646,44102.57212551572,50.58637416167573,49.03651678389211,17.316858257775074,88.80857460201119,medium,medium,0.0627313447448292,0.111892205429841,95508.39739969456
application,credit,prod,48403.284516156666,19660.642569917138,53.950467820147104,29.962774099776485,13.474849254039333,98.57421075211552,medium,high,0.0562711632902731,0.117607214951642,75879.84787811789
infrastructure,ops,test,75864.89257820582,78870.87821372077,35.565954837981735,41.879727857835,8.672722725573173,73.31968086801902,high,high,0.0522617943188425,0.0905872556303998,129656.94814073946
application,ops,prod,51616.47410479761,21419.16848495611,47.47893348580274,22.5093612174806,18.80402067427531,65.26766067738949,medium,medium,0.1269942338266445,0.1042020670079759,61607.421011737344
infrastructure,main,staging,96231.7436798262,87172.18836821965,65.18796716614388,25.96764740261822,23.820425652220244,71.45952909800172,low,high,0.0127031823778284,0.0311524135955957,133850.22245572897
r&d,research,test,97364.2145140828,27492.8491579631,67.26729178252239,59.48919072427078,12.049983817124293,65.24065723225662,low,low,0.0664962524183857,0.0467937209681481,62238.14667476476
application,main,dev,51423.502064747474,31750.12097087394,77.05384530009538,18.618939794609517,10.469858789418064,62.824376160357716,very high,medium,0.0521258777754565,0.1226821899461583,67081.81013802625
r&d,ops,dev,88337.75250726944,56122.11766657898,67.69875901460122,32.85510073700827,18.048374101614424,79.68753762035898,low,high,0.022755439752509,0.0723582532575449,102358.64500847316
application,debit,test,81847.1233357973,77030.43321349939,49.53890057021986,51.44212887547927,8.883582562750423,50.78679901867722,very high,medium,0.0221132906508703,0.0632707751292565,111999.66681740846
r&d,ops,test,44799.994973743145,29120.176415926217,22.57598760857922,18.157276751622188,21.665334664857124,62.977612433249405,low,medium,0.0265792459207549,0.2241125251900206,70813.74873248383
infrastructure,research,prod,38563.18631208848,53205.68600531987,16.983449039198966,27.836756617638187,20.13359069860576,83.06910389224944,very high,high,0.1209730274567013,0.1541537852357272,100792.7773709108
infrastructure,ops,test,56658.772031426706,56628.101952808385,13.815832293760144,38.83002080534936,7.177051239785715,51.603134815340255,medium,high,0.0446147881117863,0.0295037231150481,88945.10070559477
infrastructure,research,prod,82507.9072491525,34982.851333487306,56.65680822497686,31.46534833113064,5.913009484534347,54.16009082544675,high,medium,0.0960637910318448,0.0274980111481865,66516.34783029801
application,research,staging,96813.42277829965,27244.670134450535,66.52753787785952,30.27262466136746,20.507216314714626,64.66980723928924,high,medium,0.0518632349421581,0.024133728993856,64112.8461668852
infrastructure,research,prod,81086.3255093258,84913.67383885116,45.60787654788553,24.9380352227168,12.35734434971852,93.89023993044924,high,high,0.0242358606478727,0.0202650719935947,146131.1164476021
application,research,test,88416.5588014696,58197.25198102124,13.829992238354796,37.26554802762088,7.161143829334963,88.24430800826481,medium,medium,0.0658399044770649,0.1046882871914755,112571.45205848986
infrastructure,research,test,68245.14449364133,19150.498878732236,47.48294022139368,39.34049838579857,23.98571762391216,51.10783147081218,high,high,0.1067358713885758,0.3490016215918378,47821.55664543085
infrastructure,debit,staging,86832.62646737006,82238.50410472832,75.50244830671853,40.93092474957494,12.851100075441105,75.0856408344246,low,medium,0.071588948998603,0.0873714647805214,131655.30868565303
application,main,test,82753.66864027342,96463.5044331668,51.83292336527223,8.870245934831612,16.48998874095559,63.73437469937084,very high,medium,0.0185499815597185,0.0266579554236343,140467.10414504237
application,credit,test,50158.843354102406,66474.09563313978,66.65992419239704,39.70687966416269,10.92032318634423,82.43228295310314,medium,medium,0.1449632563697049,0.0466363007002295,117784.65617812815
infrastructure,main,dev,64159.22416965769,58296.67096672566,66.01068538742254,57.42804483296781,20.68292695894911,86.07769412967306,high,high,0.10220674869259,0.0790207126910575,105631.4589667172
application,research,dev,84380.24975917558,88273.26904359693,75.2490369846457,34.7542429540446,12.537210383858987,93.14312885646412,low,low,0.0249836579857961,0.0117482487569338,143453.30677361417
infrastructure,debit,staging,23684.53873519651,94201.34317476788,63.91601359549113,44.33968953800843,29.20052403069071,73.77081185520072,low,high,0.0575270321437574,0.0604524601812783,137856.17885662313
application,ops,prod,84646.34258846639,78362.95327219684,62.33903598091627,35.62027692675698,22.573688715422666,99.72250442727923,medium,medium,0.0579017814275649,0.1130859343121271,140667.09733803547
r&d,debit,dev,34231.04992392188,53636.23437874303,26.38718654794484,52.01073402255883,8.418056909336645,98.99930536435546,medium,low,0.0611214287621864,0.0665008214694249,113301.18252853406
r&d,research,prod,61174.68936971512,65377.711946515235,14.1947608724757,56.12707020286629,15.41737099183667,94.10833622355166,high,low,0.1118458751268158,0.1055283724814493,121500.21073691502
r&d,debit,test,84662.035164475,74074.82920143995,46.23196255376654,15.13209446129976,14.635527493246965,78.74347475790354,very high,medium,0.0414393841334663,0.0641282380742813,121002.15517599911
r&d,debit,dev,40305.68625253559,33541.885680144114,18.710394556272863,29.02730201064196,18.35617776800958,69.90032187519076,high,high,0.1833549506353118,0.0472961088768589,72311.0218282835
r&d,research,staging,39664.59514449224,53776.08257731504,77.3537113394594,26.58101555129967,26.048266861981332,68.21931550698925,high,low,0.1250439387297201,0.1013279148213857,91984.38832208942
infrastructure,debit,staging,52221.15187698015,84385.7011773828,30.294733384312,27.286831781460325,19.585550379575043,50.60623750438724,medium,low,0.0436357033074593,0.036130899420573,124551.45269640593
r&d,credit,staging,91571.42380621076,70378.02787987544,69.70609423690053,11.903829967533174,6.538916939999982,62.45872486211832,high,high,0.0215918022166266,0.0112595833632472,108019.17425491905
r&d,credit,dev,20035.42251497663,50896.32537694833,37.13372376417215,49.74886492893956,21.385392420071376,85.94041174745823,high,high,0.2513202334086215,0.1158610697791478,97881.50697380745
r&d,debit,prod,92110.6477313548,71069.0027211745,32.62359749001642,6.967143365821439,5.2066324486464595,80.18160499465333,very high,low,0.0687562777922065,0.1097655049398344,125238.50869961518
r&d,ops,test,32304.56197132862,27457.79296579679,75.46110006636349,34.05246342499363,24.499011513509824,95.82110945837668,low,high,0.2002980117773488,0.1249387750472966,83052.52033358392
application,research,prod,99206.91008539856,50119.808845190106,35.43258004603568,41.40331134245802,21.66590181028105,52.501113345827896,low,low,0.0295372754636398,0.0761677316667361,87154.43551896342
infrastructure,credit,prod,96387.75944307743,81450.28303704452,37.32015360641955,16.410819093238246,12.71964145881465,57.76383015886653,very high,medium,0.0252078409792279,0.0991240791827487,115011.53348915404
r&d,ops,test,59574.01516730266,35640.702970931845,17.42642457290364,54.82176056543376,12.311045114737894,89.4621894676065,low,high,0.0187547226472642,0.2080675827205391,88414.47753800484
r&d,debit,test,61017.61982501025,32876.92060459341,56.93126656977565,51.12020638636362,24.95682491365764,67.92538155976669,high,low,0.0943070882625536,0.2000521605807322,72772.77554945803
r&d,ops,dev,58523.947222068346,94065.49279331452,30.218759013425945,30.90960512161589,24.583417298115513,55.91726668589389,very high,high,0.0262452873044691,0.027797388439213,135247.02885816022
infrastructure,main,dev,70835.49165276182,34791.810366898455,50.9922917487655,27.613191278707628,13.807558859418998,99.82252525500444,very high,high,0.0556970569457133,0.2367465642159614,86853.63981750277
application,credit,dev,27257.736178794483,38873.486372013445,51.394619283724666,18.0112358866105,12.473693201994507,89.36251513346815,medium,low,0.1912035215962887,0.0466264826812195,90165.3264201067
infrastructure,debit,dev,22609.43586732532,95569.27511234704,60.34397869170369,45.149627355473,18.995619722069748,70.43705183790613,low,medium,0.3343631684929808,0.060977227337926,143711.13207557457
application,research,dev,24616.234273271908,76776.68562120205,62.16690403207089,12.245908979758028,5.2091414996036045,91.167373847307,medium,low,0.1292892699735977,0.0097009922819555,131480.81309966996
r&d,debit,test,55549.22793932115,73967.72264188225,46.01167040810776,42.41307646140807,7.066675949663557,84.03019350595767,high,high,0.0494769277464637,0.0807327593776798,125316.87897406594
r&d,research,prod,42043.83513755867,86234.1107083665,33.169436332238206,51.335134236512744,8.154239753718418,89.49873797849168,very high,low,0.1326977204089248,0.0331159789028414,137199.76440115002
infrastructure,debit,dev,69763.1649896795,27265.846578943543,68.62156263843137,17.565936675436305,9.635295445679354,90.76031887828248,high,high,0.0764683371972051,0.1585226519025287,75682.29675092563
infrastructure,ops,dev,99395.38314998231,74476.49892640057,31.69059545859393,52.65350715943159,17.800453166886726,54.2364341645159,low,low,0.0334499287370317,0.0461185574241245,112968.44630206485
application,ops,prod,50905.85384611727,58295.08874625911,45.525636612853205,6.832775969172965,29.80604787152805,81.14864438440478,medium,medium,0.1472662234726527,0.0337666940805386,109528.96859814785
application,ops,dev,65907.30032836107,84332.05122273118,38.08768082426096,55.20330619625889,21.31533504368384,50.33927764884138,low,medium,0.1049054696214312,0.0686196604006962,124457.54310686809
infrastructure,main,prod,53248.31167258684,58651.33749321554,69.85548701787818,11.509922531821392,6.53246986123059,52.17281231505853,high,medium,0.0482245866656755,0.1363445841217208,94873.69120961403
application,research,prod,87781.73341774875,67619.30834151298,40.23429718020802,40.5167547865918,18.13948435155604,95.19900045279203,medium,medium,0.030461893539015,0.127954814558324,123623.74543005873
infrastructure,ops,test,92178.91227697904,56219.370111962875,37.0269432186239,18.7545357902668,17.41613030973761,76.37818606784028,low,low,0.0497521864266444,0.0379752402518288,106566.88549905265
application,main,staging,90188.4489764208,56252.71388446753,58.287658502834624,51.01038151432875,8.604195395451237,86.79509929342623,high,medium,0.0711288949407723,0.1172862271691574,103960.56786876476
infrastructure,research,test,97949.7790943406,79437.59824494652,52.17087769030099,33.17651985035066,28.00680922006019,91.9250495221573,low,low,0.0133566677517381,0.0773800410882807,133909.9328649691
infrastructure,debit,staging,22201.534811233225,68285.31205178265,17.507278344709224,12.438265518557577,16.019131191884224,97.47933837822924,very high,high,0.2636460103281396,0.0500651034411523,123813.63182306534
infrastructure,main,staging,87185.29297164248,68661.05612875283,45.57181644407743,36.404536422928814,29.863978515243492,93.4676423961398,medium,high,0.06351588774813,0.0096465628676705,120480.73038239086
application,credit,staging,80141.77384312746,54022.59870652206,61.483487183327334,27.43354356083407,15.501807381304108,74.1655724348647,medium,high,0.032696564422446,0.1177882174222607,101958.28701243956
application,main,dev,38295.55275202918,60488.75970700221,79.44523352139494,41.37962991372056,20.19894256709023,66.79851536902558,medium,medium,0.1506564255658571,0.1411288040308014,102230.15992030202
application,main,test,96505.6074710022,77657.41329638299,54.04027837792234,53.50468066199027,7.619063411286001,57.72466181030191,very high,medium,0.0785579463974939,0.0756273070011795,116493.02443279477
infrastructure,research,staging,31854.23425839564,84075.27352895346,35.920514650892244,27.516402215088014,16.35569559517173,70.016074124364,medium,medium,0.0416742372154966,0.0499550935644416,127616.34846540407
application,debit,prod,74363.99417071267,73724.9121715237,25.830611986148288,20.943437374362283,10.969147350099332,68.32467895805817,very high,high,0.0435367199294347,0.0673287760370654,116745.1721295154
application,credit,dev,37991.217345273,91925.83910765464,71.09811639073243,5.7983301990184835,25.889119964280876,77.97874209779367,medium,high,0.1070572964193406,0.0238980126418706,137419.67031195285
infrastructure,ops,test,54510.451901925975,83625.92705177607,67.01956484794519,36.61614708229312,24.597989621688495,83.27547043786066,low,high,0.1338242898003765,0.0822666562207116,136847.66413634634
r&d,ops,staging,77532.79175556551,62949.10318476148,26.37459745455694,27.125112208728844,25.60449999063396,98.91627382225238,low,high,0.0997749462015057,0.1087317882034676,120801.3453865407
infrastructure,main,prod,65065.97136264373,71712.48581149895,24.044246310260142,25.60570704581558,23.090235943948784,86.41930930503662,low,low,0.0631483191509427,0.0242202879127445,127178.05934147877
application,research,test,54200.14650624894,92104.66215369568,60.059574376782294,15.061442670631688,25.81708059050128,82.18742662214616,low,low,0.115317010891746,0.0864539977135956,140618.3696489953
infrastructure,research,test,46107.07447455898,67533.44353944468,32.04664433431316,28.653043985520085,10.02071875437302,66.75462171341712,very high,medium,0.1024056984781519,0.0412849195805427,106526.4305009791
r&d,ops,dev,87172.77245670323,83984.55583838646,31.447915885337046,59.144307447085254,16.30109441449504,51.725193824916296,high,medium,0.054655604140112,0.1053667121249044,121083.3856839139
infrastructure,credit,test,31505.148025185095,73104.84028719897,20.66031729473587,21.376478451973437,22.296171998649204,64.40625644273459,high,high,0.0935306383296125,0.051360150772042,117658.24243290846
application,debit,dev,54408.230122384,62154.90888483732,28.478286379688093,37.98374273744551,20.934812448378377,88.42239502298088,low,low,0.0462925133822896,0.0323709669170487,114241.36979921276
r&d,credit,staging,92300.60574201138,37347.05563322825,39.92552903148547,47.70677847236168,22.908862071852173,60.263597040190085,high,low,0.0326762473249459,0.0934376455458318,76766.26767260247
application,debit,dev,87667.96403679742,52079.80155747425,61.29868360906909,46.20368027470924,10.606459578780791,85.60940968370572,high,medium,0.0558276458746691,0.081442952297836,107530.33201238586
r&d,ops,prod,52075.340997843734,95419.42598669726,33.54156660896248,23.08258581209249,7.460867726124744,78.98899212847078,medium,low,0.0231220051387561,0.0114139868225296,150019.61322068606
r&d,debit,dev,81048.66908810467,70621.230661808,33.00230376358898,38.59730459342677,27.92016445186941,58.59284348752324,very high,medium,0.090695414165335,0.0766746230510865,111726.75793289648
infrastructure,research,prod,85852.86645670874,63151.63042711917,29.94392767867051,52.91955768985865,19.00429738918396,63.0812403145915,low,high,0.0243904024789239,0.0883567961926995,105310.30104836967
infrastructure,main,dev,91110.99392029038,92636.5300422582,43.47985672577301,5.849608525319287,8.845648112685273,74.81518017432383,high,high,0.0278848976263215,0.0731990810469396,137283.63111292533
application,main,test,63560.46152393824,64920.942482995895,22.64456885589207,28.96538962638192,24.83591454718404,70.91873525539238,high,medium,0.0728115108697023,0.0115208445205061,112097.3405592127
infrastructure,ops,staging,36356.87088437694,60086.601473392235,43.99415138224879,17.33503800330479,27.873248415732064,88.92819237733798,low,high,0.1642276471852998,0.0848862258409837,111912.77457879332
infrastructure,research,prod,40424.72612031453,78744.86841201643,59.29228893362829,26.374775971936145,9.239087964277726,86.72023212716235,medium,high,0.0413139071923485,0.0120606358478049,136037.25073268058
r&d,credit,dev,43655.57392332834,75013.24951892355,12.085335282283552,27.87942843863829,25.435311381727765,78.72872517365086,low,low,0.0738476806762902,0.0861144652597267,119927.82757690319
infrastructure,research,dev,67504.19846476923,33452.80067267462,10.684556621403331,46.06690306326503,28.330626532978208,91.11373557364628,medium,low,0.1152627898112337,0.0291063187200858,85292.65811277063
r&d,main,dev,22624.769930288676,55704.66196592969,15.258603710815644,10.160202981749372,28.459040007400432,78.13347703421543,high,low,0.1253670546134225,0.1480968812978271,104023.50334068607
