business_unit,team,env,one_month_avg,one_month_std,six_month_avg,six_month_std,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,forecasted_growth,deployment_frequency,stability_factor,seasonality,one_month_cv,six_month_cv,commitment_percentage
application,debit,staging,37529.39835759507,6484.500565916796,74711.92902186529,2512.779476377531,17.458587305127907,38.196968591768446,20.68890059676616,51.90591225942458,7.072679186664391,very high,0.9446190687634128,high,0.17278455956394212,0.03363290854988014,100.0
application,credit,dev,56717.07835018389,5897.936442696333,97502.71803025377,1213.681789297177,58.18503374395604,56.367323622049504,13.909661963075704,74.40485079364137,6.716660572094705,medium,0.6049132915452806,low,0.10398872110938363,0.012447671345126891,96.52939062680365
application,ops,staging,93550.99236581381,5318.608191691514,43170.312714815904,7045.180441874543,28.185609131981227,16.187715120907328,13.087194041078652,85.60146785272258,1.9618060693797867,very high,0.990938648176303,high,0.0568525042566527,0.16319502914920192,100.0
application,main,staging,34087.637706447575,7044.260112390243,71921.40279071739,5856.488221539852,27.826318050271276,13.0791790152113,5.578669297875209,93.44756973004031,6.714580313003613,medium,0.8509767669851629,medium,0.20665146036382107,0.0814290043616297,100.0
application,credit,prod,37116.563095058955,2561.434430799298,85545.1891321906,8902.169118137841,79.873653813445,52.0702598918147,17.508341391900558,96.70182453295052,2.5243119410203994,medium,0.7480608470707224,low,0.06901054993263323,0.1040639363644584,100.0
r&d,credit,dev,21042.3654205667,7111.7618993495935,91264.60666805378,3426.618283219654,23.15481705116568,42.450446693948834,17.090225168791658,66.37202814770333,0.18558336523525565,high,0.7154602821754988,low,0.33797350046960944,0.037545971086939516,100.0
r&d,research,staging,21135.203951661373,6526.446088968366,75434.61527520814,1024.9802834666975,20.364183164218076,15.261817458950274,8.945768154528075,56.79162142066328,6.99208677537377,low,0.9771823077757522,low,0.30879503712834255,0.01358766502257964,100.0
r&d,debit,test,86351.330156681,6237.125784713799,40688.6338733709,6741.975300350014,16.90796594319444,19.814783536494577,24.108100005167593,61.846296036572376,6.447936024607496,medium,0.6028624137648332,low,0.07222964340441294,0.16569677225664659,88.83012523815891
r&d,credit,staging,78569.80854743646,4928.789746524468,44102.57212551572,4934.734060252588,50.58637416167573,49.03651678389211,17.316858257775074,88.80857460201119,4.108092623743414,medium,0.6558416284229807,medium,0.06273134474482923,0.11189220542984109,100.0
application,credit,prod,48403.284516156666,2723.7091267942005,19660.642569917138,2312.233416807648,53.950467820147104,29.962774099776485,13.474849254039333,98.57421075211553,5.2568605591950615,medium,0.6538963777739624,high,0.056271163290273124,0.117607214951642,100.0
infrastructure,ops,test,75864.89257820582,3964.8354119432743,78870.87821372077,7144.6964065404545,35.565954837981735,41.879727857835,8.672722725573173,73.31968086801902,9.471691917057596,high,0.6445031673672317,high,0.05226179431884251,0.09058725563039981,99.68166667124027
application,ops,prod,51616.47410479761,6554.994581771612,21419.16848495611,2231.921629724522,47.47893348580274,22.5093612174806,18.80402067427531,65.26766067738949,5.9520018090543765,medium,0.7342690226078445,medium,0.12699423382664454,0.1042020670079759,100.0
infrastructure,main,staging,96231.7436798262,1222.4493905012712,87172.18836821965,2715.624066079961,65.18796716614388,25.96764740261822,23.820425652220244,71.45952909800172,6.578839353365314,low,0.9945896166339165,high,0.012703182377828436,0.031152413595595764,100.0
r&d,research,test,97364.21451408279,6474.355384846308,27492.8491579631,1286.4927121171127,67.26729178252239,59.48919072427078,12.049983817124293,65.24065723225662,0.6391132094914109,low,0.9443933833581086,low,0.06649625241838576,0.04679372096814817,100.0
application,main,dev,51423.502064747474,2680.495183412965,31750.12097087394,3895.1743717622626,77.05384530009538,18.618939794609517,10.469858789418064,62.824376160357716,1.6599446067512524,very high,0.6639747841607431,medium,0.05212587777545657,0.12268218994615836,96.06158581903702
r&d,ops,dev,88337.75250726944,2010.1644050512211,56122.11766657898,4060.898403468061,67.69875901460122,32.85510073700827,18.048374101614424,79.68753762035898,3.0095227641158817,low,0.7114350578650688,high,0.022755439752509005,0.07235825325754498,100.0
application,debit,test,81847.1233357973,1809.909227262115,77030.43321349939,4873.775217960537,49.53890057021986,51.44212887547927,8.883582562750423,50.78679901867722,5.393793180281431,very high,0.8347403731929657,medium,0.022113290650870306,0.06327077512925658,100.0
r&d,ops,test,44799.994973743145,1190.7500836557058,29120.176415926217,6526.196270552108,22.57598760857922,18.157276751622188,21.665334664857124,62.977612433249405,7.765908959833212,low,0.508575840348307,medium,0.026579245920754974,0.22411252519002062,79.83947254034766
infrastructure,research,prod,38563.18631208848,4665.105396550171,53205.686005319876,8201.85789378362,16.983449039198966,27.836756617638187,20.13359069860576,83.06910389224944,3.2124087778858703,very high,0.9100768293428239,high,0.12097302745670138,0.15415378523572726,100.0
infrastructure,ops,test,56658.772031426706,2527.819108856106,56628.101952808385,1670.7398405463734,13.815832293760144,38.830020805349356,7.177051239785715,51.603134815340255,3.5638243047877394,medium,0.9398990286559598,high,0.0446147881117863,0.029503723115048106,100.0
infrastructure,research,prod,82507.9072491525,7926.022360457421,34982.851333487306,961.958835963585,56.65680822497686,31.465348331130638,5.913009484534347,54.16009082544675,2.5615088517374884,high,0.928600167162267,medium,0.09606379103184483,0.027498011148186504,100.0
application,research,staging,96813.42277829963,5021.0572911054405,27244.670134450538,657.5154855518329,66.52753787785952,30.27262466136746,20.507216314714622,64.66980723928924,2.546093292953059,high,0.687527193442768,medium,0.051863234942158165,0.024133728993856046,100.0
infrastructure,research,prod,81086.3255093258,1965.1968854920729,84913.67383885116,1720.7817135849382,45.60787654788553,24.9380352227168,12.35734434971852,93.89023993044924,9.488638458947966,high,0.730999753682104,high,0.02423586064787279,0.020265071993594706,100.0
application,research,test,88416.5588014696,5821.337785679558,58197.25198102124,6092.57062914382,13.829992238354796,37.26554802762088,7.161143829334963,88.24430800826481,6.354571796188901,medium,0.5061941609518779,medium,0.06583990447706499,0.10468828719147553,93.03628818263479
infrastructure,research,test,68245.14449364133,7284.204965568078,19150.498878732236,6683.555162970221,47.482940221393676,39.34049838579857,23.985717623912162,51.10783147081218,1.5590124353994683,high,0.6996976740217754,high,0.10673587138857586,0.3490016215918378,90.9663082077795
infrastructure,debit,staging,86832.62646737006,6216.256467587301,82238.50410472832,7185.298564989038,75.50244830671853,40.93092474957494,12.851100075441103,75.0856408344246,7.222485780842599,low,0.7302134111833007,medium,0.071588948998603,0.08737146478052144,100.0
application,main,test,82753.66864027342,1535.0790272761337,96463.50443316679,2571.5198011869124,51.83292336527223,8.870245934831612,16.48998874095559,63.73437469937084,7.22021143360029,very high,0.9534871465342394,medium,0.01854998155971858,0.026657955423634326,100.0
application,credit,test,50158.843354102406,7271.189268348617,66474.09563313978,3100.105912722919,66.65992419239704,39.70687966416269,10.92032318634423,82.43228295310314,6.664701960537051,medium,0.9469938368786237,medium,0.14496325636970492,0.0466363007002295,100.0
infrastructure,main,dev,64159.22416965769,6557.505701019753,58296.67096672566,4606.644487306746,66.01068538742254,57.42804483296781,20.682926958949114,86.07769412967306,1.347204450906636,high,0.9830485320439548,high,0.10220674869259005,0.07902071269105758,100.0
application,research,dev,84380.24975917558,2108.1273007393,88273.26904359693,1037.056323311925,75.2490369846457,34.7542429540446,12.537210383858987,93.14312885646413,4.079914834695869,low,0.9425524925452602,low,0.024983657985796142,0.011748248756933852,100.0
infrastructure,debit,staging,23684.53873519651,1362.501221129718,94201.34317476788,5694.702947295592,63.91601359549113,44.339689538008436,29.20052403069071,73.77081185520072,1.0675633049441313,low,0.5041003547138228,high,0.05752703214375745,0.060452460181278346,86.11564647573228
application,ops,prod,84646.34258846639,4901.174027200159,78362.95327219684,8861.747786243941,62.33903598091627,35.62027692675698,22.573688715422662,99.72250442727923,8.166205040921366,medium,0.8207304261661099,medium,0.0579017814275649,0.11308593431212714,100.0
r&d,debit,dev,34231.04992392188,2092.2506793798384,53636.23437874303,3566.8536467130216,26.38718654794484,52.01073402255883,8.418056909336645,98.99930536435546,6.5517214317791925,medium,0.5341188415515203,low,0.06112142876218644,0.06650082146942492,100.0
r&d,research,prod,61174.68936971512,6842.136668166904,65377.711946515235,6899.2035382767635,14.194760872475701,56.12707020286629,15.41737099183667,94.10833622355166,5.072039367678184,high,0.6362971431899926,low,0.11184587512681582,0.10552837248144939,100.0
r&d,debit,test,84662.035164475,3508.342596701716,74074.82920143995,4750.288282341668,46.23196255376654,15.132094461299761,14.635527493246965,78.74347475790354,3.430154765005966,very high,0.7891538147352901,medium,0.04143938413346635,0.06412823807428132,100.0
r&d,debit,dev,40305.68625253559,7390.247113156028,33541.885680144114,1586.4006770632532,18.710394556272863,29.02730201064196,18.35617776800958,69.90032187519076,1.842494744944334,high,0.8503069092037694,high,0.1833549506353118,0.04729610887685898,100.0
r&d,research,staging,39664.59514449224,4959.817204987041,53776.08257731504,5449.018314821984,77.3537113394594,26.58101555129967,26.048266861981332,68.21931550698925,1.064475888331079,high,0.8273160129585476,low,0.1250439387297201,0.10132791482138573,100.0
infrastructure,debit,staging,52221.15187698015,2278.706689677677,84385.7011773828,3048.931281774552,30.294733384312,27.286831781460325,19.585550379575043,50.60623750438724,9.692406075368996,medium,0.5245291837043216,low,0.0436357033074593,0.03613089942057307,76.95837109534546
r&d,credit,staging,91571.42380621076,1977.1920715186006,70378.02787987544,792.427271854395,69.70609423690053,11.903829967533174,6.538916939999982,62.45872486211832,1.9964864195602305,high,0.551801934784776,high,0.021591802216626658,0.011259583363247226,86.08104205373803
r&d,credit,dev,20035.42251497663,5035.307062904278,50896.32537694833,5896.902706000822,37.13372376417215,49.74886492893956,21.385392420071376,85.94041174745823,0.5987462672138566,high,0.5642934064656366,high,0.25132023340862153,0.11586106977914781,95.72773348841508
r&d,debit,prod,92110.6477313548,6333.185283037107,71069.0027211745,7800.924969260184,32.62359749001642,6.967143365821439,5.2066324486464595,80.18160499465333,9.616667721824964,very high,0.5457071883848456,low,0.06875627779220651,0.1097655049398344,92.8763035084908
r&d,ops,test,32304.56197132862,6470.539534195274,27457.79296579679,3430.5430186489302,75.46110006636349,34.05246342499363,24.499011513509824,95.82110945837668,5.489517413578271,low,0.5891172116346611,high,0.2002980117773488,0.12493877504729667,100.0
application,research,prod,99206.91008539856,2930.301831088969,50119.808845190106,3817.512151308549,35.43258004603568,41.40331134245802,21.66590181028105,52.501113345827896,7.966567349911429,low,0.8442438956557796,low,0.02953727546363986,0.07616773166673615,100.0
infrastructure,credit,prod,96387.75944307745,2429.7273123851724,81450.28303704452,8073.684305221298,37.32015360641955,16.410819093238246,12.71964145881465,57.76383015886653,0.4376584719831855,very high,0.9154186255795764,medium,0.025207840979227937,0.09912407918274875,100.0
r&d,ops,test,59574.01516730266,1117.2941314466768,35640.702970931845,7415.674913622525,17.42642457290364,54.821760565433756,12.311045114737894,89.4621894676065,5.669458574796547,low,0.7044069450367052,high,0.01875472264726428,0.2080675827205391,100.0
r&d,debit,test,61017.61982501025,5754.394058408186,32876.92060459341,6577.0990001901055,56.93126656977565,51.12020638636362,24.956824913657638,67.92538155976669,3.9820996411799516,high,0.8463907532141718,low,0.09430708826255366,0.20005216058073225,100.0
r&d,ops,dev,58523.947222068346,1535.977809034773,94065.49279331451,2614.7750419017575,30.218759013425945,30.90960512161589,24.583417298115513,55.91726668589389,7.719644343498835,very high,0.6000081306329133,high,0.02624528730446915,0.027797388439213033,87.41901964880145
infrastructure,main,dev,70835.49165276182,3945.328412361481,34791.810366898455,8236.841567216477,50.9922917487655,27.613191278707628,13.807558859418998,99.82252525500445,0.3842564563905859,very high,0.986640075816704,high,0.05569705694571339,0.23674656421596144,100.0
application,credit,dev,27257.736178794483,5211.775148128073,38873.486372013445,1812.5339390833105,51.394619283724666,18.0112358866105,12.473693201994507,89.36251513346815,4.016905685616143,medium,0.6749987614288091,low,0.19120352159628878,0.046626482681219585,100.0
infrastructure,debit,dev,22609.43586732532,7559.762614437739,95569.27511234704,5827.549415046386,60.34397869170369,45.149627355473,18.995619722069748,70.43705183790613,7.99073419486196,low,0.9229334531024176,medium,0.3343631684929808,0.06097722733792607,100.0
application,research,dev,24616.234273271908,3182.6149586903803,76776.68562120205,744.8100346454089,62.16690403207089,12.245908979758028,5.2091414996036045,91.167373847307,5.226972646383699,medium,0.9726831863146935,low,0.1292892699735977,0.009700992281955553,100.0
r&d,debit,test,55549.22793932115,2748.4051371256382,73967.72264188225,5971.61835376204,46.01167040810776,42.41307646140807,7.066675949663557,84.03019350595767,5.50038740998604,high,0.9323569814376511,high,0.049476927746463756,0.08073275937767983,100.0
r&d,research,prod,42043.83513755867,5579.121080002689,86234.1107083665,2855.726990923559,33.169436332238206,51.335134236512744,8.154239753718418,89.49873797849168,0.971646819659655,very high,0.5335338257701445,low,0.1326977204089248,0.03311597890284145,96.44461457314263
infrastructure,debit,dev,69763.1649896795,5334.673224375071,27265.846578943543,4322.254306061621,68.62156263843137,17.565936675436305,9.635295445679354,90.76031887828249,1.3233055612009137,high,0.825153578653628,high,0.07646833719720518,0.1585226519025287,100.0
infrastructure,ops,dev,99395.38314998231,3324.768483156872,74476.49892640057,3434.7486924849513,31.69059545859393,52.65350715943159,17.800453166886726,54.2364341645159,6.7699960536578585,low,0.5600453532857756,low,0.033449928737031724,0.0461185574241245,82.32706754922395
application,ops,prod,50905.85384611727,7496.712848568506,58295.08874625911,1968.4324280927842,45.525636612853205,6.832775969172965,29.80604787152805,81.14864438440478,6.750466222899199,medium,0.5028315002628984,medium,0.14726622347265275,0.03376669408053867,89.04714304296031
application,ops,dev,65907.30032836107,6914.0362924274295,84332.05122273118,5786.83671579793,38.08768082426096,55.20330619625889,21.315335043683838,50.33927764884138,9.791033942522734,low,0.5258917219715338,medium,0.10490546962143127,0.0686196604006962,76.0235597213528
infrastructure,main,prod,53248.31167258684,2567.8778210555683,58651.33749321554,7996.792218695163,69.85548701787818,11.509922531821392,6.53246986123059,52.17281231505853,7.119529880655504,high,0.9580745982235286,medium,0.04822458666567558,0.1363445841217208,100.0
application,research,prod,87781.73341774875,2673.997818041662,67619.30834151298,8652.216059400429,40.23429718020802,40.5167547865918,18.139484351556042,95.19900045279203,4.932434959334473,medium,0.9542317571301968,medium,0.030461893539015048,0.12795481455832405,100.0
infrastructure,ops,test,92178.91227697904,4586.102428209564,56219.370111962875,2134.9440868082784,37.0269432186239,18.7545357902668,17.41613030973761,76.37818606784028,8.573278235335529,low,0.6129121938820169,low,0.049752186426644425,0.037975240251828885,98.60303815533709
application,main,staging,90188.4489764208,6415.004712115042,56252.71388446753,6597.668579535274,58.287658502834624,51.010381514328756,8.604195395451237,86.79509929342623,1.0447298581593623,high,0.7735306073993131,medium,0.07112889494077235,0.11728622716915742,100.0
infrastructure,research,test,97949.77909434061,1308.2826557192507,79437.59824494652,6146.884616148299,52.17087769030099,33.17651985035066,28.00680922006019,91.9250495221573,4.492958208962545,low,0.9775141311329631,low,0.013356667751738107,0.07738004108828073,100.0
infrastructure,debit,staging,22201.534811233225,5853.346076142947,68285.31205178265,3418.7112113838666,17.507278344709224,12.438265518557575,16.019131191884224,97.47933837822924,2.8710911092756977,very high,0.7483530648483813,high,0.26364601032813967,0.050065103441152364,100.0
infrastructure,main,staging,87185.29297164248,5537.651281674679,68661.05612875283,662.3431945066696,45.57181644407743,36.404536422928814,29.863978515243492,93.4676423961398,1.0463780692762559,medium,0.696788910072879,high,0.06351588774813009,0.009646562867670539,100.0
application,credit,staging,80141.77384312746,2620.3606713909176,54022.59870652206,6363.225602159362,61.483487183327334,27.43354356083407,15.501807381304108,74.1655724348647,7.635020847203663,medium,0.7416243470223123,high,0.032696564422446034,0.11778821742226074,100.0
application,main,dev,38295.55275202918,5769.471092689441,60488.75970700221,8536.706314755751,79.44523352139494,41.379629913720564,20.19894256709023,66.79851536902558,5.107920304988839,medium,0.895107880775972,medium,0.15065642556585718,0.1411288040308014,100.0
application,main,test,96505.60747100221,7581.2823387645785,77657.41329638299,5873.021036283037,54.04027837792234,53.50468066199027,7.619063411286001,57.72466181030191,5.567687198974907,very high,0.7386388162666176,medium,0.0785579463974939,0.07562730700117952,100.0
infrastructure,research,staging,31854.234258395638,1327.5009148023796,84075.27352895346,4199.9881555948905,35.920514650892244,27.516402215088014,16.35569559517173,70.016074124364,4.11255187910329,medium,0.8916388406411848,medium,0.041674237215496644,0.049955093564441604,100.0
application,debit,prod,74363.99417071267,3237.564387044438,73724.9121715237,4963.808099948841,25.830611986148288,20.943437374362283,10.969147350099332,68.32467895805817,4.603372316027352,very high,0.7158487228204664,high,0.043536719929434774,0.06732877603706547,100.0
application,credit,dev,37991.217345273,4067.237016664487,91925.83910765465,2196.844865109299,71.09811639073243,5.7983301990184835,25.889119964280876,77.97874209779367,1.1601738712300314,medium,0.6260028356056915,high,0.10705729641934064,0.023898012641870657,100.0
infrastructure,ops,test,54510.451901925975,7294.822512472827,83625.92705177607,6879.625391906769,67.01956484794519,36.61614708229312,24.597989621688498,83.27547043786066,6.729178242869764,low,0.6632363649093103,high,0.13382428980037653,0.08226665622071161,100.0
r&d,ops,staging,77532.79175556551,7735.830126264097,62949.10318476148,6844.568555083717,26.37459745455694,27.125112208728844,25.60449999063396,98.91627382225238,4.324473596052138,low,0.538911732318583,high,0.09977494620150575,0.10873178820346767,100.0
infrastructure,main,prod,65065.97136264373,4108.8067254743255,71712.48581149895,1736.897053293112,24.044246310260142,25.60570704581558,23.090235943948784,86.41930930503662,8.167675731295832,low,0.7486905722046382,low,0.06314831915094272,0.024220287912744536,100.0
application,research,test,54200.14650624894,6250.198884995339,92104.66215369568,7962.816251247103,60.059574376782294,15.061442670631688,25.81708059050128,82.18742662214616,1.962872001430761,low,0.5740554624445116,low,0.11531701089174602,0.08645399771359562,96.48154946947082
infrastructure,research,test,46107.07447455898,4721.627166351381,67533.44353944468,2788.1127855230948,32.04664433431316,28.653043985520085,10.020718754373021,66.75462171341712,2.0505509341883577,very high,0.9057735031673664,medium,0.10240569847815191,0.04128491958054271,100.0
r&d,ops,dev,87172.77245670323,4764.480543189636,83984.55583838646,8849.176517961227,31.447915885337046,59.144307447085254,16.30109441449504,51.725193824916296,6.457595715306877,high,0.7102952870784471,medium,0.054655604140112064,0.10536671212490442,95.2919024576527
infrastructure,credit,test,31505.148025185095,2946.6966054644954,73104.84028719897,3754.6756193165893,20.66031729473587,21.376478451973437,22.296171998649204,64.40625644273459,8.46003423397397,high,0.8825011619958616,high,0.09353063832961259,0.051360150772042,100.0
application,debit,dev,54408.230122384004,2518.693721047157,62154.90888483732,2012.014499243247,28.478286379688093,37.98374273744551,20.934812448378374,88.42239502298088,4.721978386181753,low,0.9772302137693167,low,0.04629251338228966,0.03237096691704873,100.0
r&d,credit,staging,92300.60574201138,3016.037421468288,37347.05563322825,3489.6209464380445,39.92552903148547,47.70677847236168,22.908862071852173,60.263597040190085,7.269538687331,high,0.9247389748566179,low,0.03267624732494592,0.09343764554583187,100.0
application,debit,dev,87667.96403679742,4894.296050799556,52079.80155747425,4241.532793926142,61.29868360906909,46.20368027470924,10.606459578780793,85.60940968370572,9.993299214930856,high,0.9757318398729098,medium,0.05582764587466914,0.08144295229783603,100.0
r&d,ops,prod,52075.340997843734,1204.086302154623,95419.42598669726,1089.116070825506,33.54156660896248,23.08258581209249,7.460867726124744,78.98899212847078,9.902656397289281,medium,0.7839682634353651,low,0.023122005138756174,0.011413986822529653,100.0
r&d,debit,dev,81048.66908810467,7350.742610494841,70621.230661808,5414.85624039796,33.00230376358898,38.59730459342677,27.92016445186941,58.59284348752324,7.443368428217001,very high,0.5826622169902709,medium,0.09069541416533505,0.0766746230510865,85.88894307062449
infrastructure,research,prod,85852.86645670874,2093.9859668484332,63151.63042711917,5579.875738885653,29.94392767867051,52.91955768985865,19.00429738918396,63.0812403145915,7.395864896782488,low,0.9676979770918503,high,0.02439040247892392,0.08835679619269957,100.0
infrastructure,main,dev,91110.99392029038,2540.6207380997057,92636.5300422582,6780.908870470514,43.47985672577301,5.849608525319287,8.845648112685273,74.81518017432383,2.4761888719890566,high,0.9342521952983854,high,0.027884897626321587,0.07319908104693962,100.0
application,main,test,63560.46152393824,4627.933235133524,64920.942482995895,747.944084471318,22.64456885589207,28.96538962638192,24.83591454718404,70.91873525539238,8.335396315437738,high,0.9322064955334642,medium,0.0728115108697023,0.011520844520506147,100.0
infrastructure,ops,staging,36356.87088437694,5970.803364360955,60086.601473392235,5100.5248226875565,43.99415138224879,17.33503800330479,27.873248415732064,88.92819237733798,4.051021270471206,low,0.8466372137043592,high,0.1642276471852998,0.0848862258409837,100.0
infrastructure,research,prod,40424.72612031453,1670.103383210781,78744.86841201643,949.7131828006472,59.29228893362829,26.374775971936142,9.239087964277726,86.72023212716235,9.619939098668226,medium,0.8124581310930397,high,0.0413139071923485,0.012060635847804929,100.0
r&d,credit,dev,43655.57392332834,3223.8628828301353,75013.24951892355,6459.725869716554,12.085335282283552,27.87942843863829,25.435311381727765,78.72872517365086,0.8142768870693551,low,0.5073619459306657,low,0.07384768067629026,0.08611446525972673,88.50093572053183
infrastructure,research,dev,67504.19846476923,7780.7222390205,33452.80067267462,973.687878458368,10.684556621403331,46.06690306326503,28.330626532978208,91.11373557364627,4.35840368872726,medium,0.8740270345440582,low,0.1152627898112337,0.0291063187200858,100.0
r&d,main,dev,22624.769930288676,2836.40076746662,55704.66196592969,8249.686710903878,15.258603710815645,10.160202981749373,28.459040007400432,78.13347703421543,5.558404876834986,high,0.5457675587414028,low,0.1253670546134225,0.14809688129782717,90.9088550321355
r&d,main,test,70883.39750239746,3191.3510154420283,55801.23542556682,6467.7018185182205,47.49620432096785,33.19211467228807,27.853911541337528,98.219462832863,4.051562070861649,very high,0.6298754680512879,low,0.045022545869561184,0.11590606855193158,100.0
r&d,research,test,49148.33907425856,6855.489434326235,48257.96121946759,4812.813003223835,69.81185582297823,36.03071354893099,18.66052530900257,60.86120495755407,2.1057919050494336,medium,0.7757451476756685,low,0.13948567873205703,0.09973096420994913,100.0
application,research,prod,43619.34419917138,1351.5010218331868,59383.47857218025,4252.7833478899865,10.341912621417636,32.178668195349246,13.905282931346731,85.70659968010764,5.929884887825098,medium,0.7258662924380208,medium,0.030983983061782502,0.07161559831360763,100.0
application,main,prod,90359.72565825011,4252.292181662796,51048.59181817154,1610.7173585127302,75.56629132092768,45.25302891844961,5.181820192350232,68.4972066027234,7.559179146251376,low,0.507887194885723,medium,0.047059595972495614,0.03155263056520533,84.25120052455699
application,credit,test,56800.191646463914,3657.317351161692,33947.63915769465,2973.4948112996362,17.439495809937505,26.108519074876604,6.522805671788177,63.94830972100969,6.448385960201964,high,0.9119925292258562,low,0.06438917273247224,0.08759062147111508,100.0
r&d,ops,prod,27604.243642615424,3216.107319360558,50989.31898197449,7886.152392677618,68.93884696407585,56.97318850020419,15.720975382434766,59.019373798385644,2.344488488080395,very high,0.9394004790429632,high,0.11650771385003762,0.15466283037562228,100.0
application,ops,staging,86139.74144209977,2999.8971583133516,23782.155805854127,8187.848898281199,43.799833548806276,31.499189339641774,14.983153659787758,77.6251738130772,7.31607944368524,low,0.8409364717483834,high,0.03482593641553686,0.3442853946935167,100.0
application,research,staging,23811.30059492053,1639.6187340228644,64062.86902195292,506.35552114951406,56.15501710951908,36.41676502881387,9.617847739247079,60.77347163746056,2.5689780604456325,low,0.7705339293284112,medium,0.06885884823832894,0.007904040653814571,100.0
infrastructure,ops,test,78139.93793345573,3203.7808054615416,86292.36391528895,5550.159327559186,45.74780891130277,50.40419528407122,14.88700070079142,60.0175425724203,1.7520236292404001,very high,0.9803689194497357,medium,0.04100055477635385,0.06431808187579191,100.0
application,main,prod,81912.4977416532,1301.36681900968,76022.96674836442,6614.055176713466,43.393375762554825,20.137985826211736,9.366251636384202,99.5265952541909,6.906680154387221,high,0.559978103874096,medium,0.01588728038930162,0.08700075068901153,100.0
application,main,dev,48208.20847430865,6466.747045511047,46831.5232043289,5759.349350889654,68.4429599855074,9.136111581954136,26.219781319396013,90.08737084228804,8.427872461139291,very high,0.8689550268324946,high,0.13414203203500782,0.12298018421825077,100.0
r&d,research,staging,85983.02850222294,3787.5945577060816,24965.696446184655,1194.2780013640088,62.91204656974715,43.92811880993654,12.45487194688997,87.41384101271876,4.815394476965745,low,0.564180306447599,medium,0.04405049023840978,0.04783675888787483,99.20607865985643
r&d,research,test,61252.75246851627,4107.326826239381,34171.95193802166,2350.661639790669,43.83815655661029,31.565652055160825,19.96410875395775,89.70303129413774,5.313917931384378,low,0.6909223994617079,high,0.06705538381071993,0.06878921180897452,100.0
r&d,research,prod,57063.49226182375,7255.162105150921,61639.22723958686,2627.892272741781,17.81451505772431,54.307733802744714,17.57107654997717,98.44614368593713,3.027475704712325,medium,0.7927422545854894,medium,0.12714192240219274,0.04263343961999019,100.0
r&d,credit,test,23632.262517495405,5606.384887028546,34564.56667064263,7569.659366093262,18.07820715200857,59.04740267973388,6.297051939849805,78.66383443766017,4.9461801511003225,very high,0.8685438452521761,high,0.23723436902742742,0.2190005573691321,100.0
r&d,ops,dev,43202.33549191247,1056.4137233948386,61517.8489027974,4437.195208625824,66.10776225033528,26.951014281610107,28.555842987279156,61.01219387014303,1.319829980124072,very high,0.5018580501359919,medium,0.024452699405396742,0.07212858199312057,79.72608913468554
r&d,research,staging,94480.79767082399,7602.223760728994,36527.92198111191,4638.039801500513,47.05734349432734,27.849145894281346,18.18064945626208,93.11048203766195,9.5583082968299,very high,0.6302989431858881,medium,0.08046316233712947,0.1269724514824243,100.0
application,debit,test,51345.917062680004,2660.0112618439784,85913.90955808583,8446.590895713322,43.711239815355384,27.437943121314955,13.126441084795383,87.1365364727045,8.003606536565963,low,0.7691001957049102,high,0.051805701680170534,0.0983145911897146,100.0
r&d,debit,test,63736.04164454147,1753.299293319012,49781.717827236775,5915.230055265082,57.63967889525006,22.850476035200938,8.953164240826705,70.71541561670865,6.679730608221847,high,0.7664368395807535,medium,0.02750875718164668,0.11882334144822776,100.0
r&d,main,test,62561.73431874014,6376.897248666175,37644.05007555928,8138.675463197643,70.11891083899823,47.99279037715186,13.463165868170893,73.67847492873231,5.38194371684403,low,0.818813217473132,low,0.10192967503389685,0.21620084573423057,100.0
infrastructure,ops,dev,67234.48718581547,4503.341211067027,82986.09441976494,4380.32527040303,54.02112010893136,46.74476693699002,5.512790075584737,70.56261992394346,7.9216913622796445,medium,0.6519267904341113,high,0.06697963202457655,0.05278384651103379,99.27635422002676
application,research,test,24906.476451462608,4036.393962126123,45427.11718443606,1770.2081974055009,63.39935316425353,31.325467880278868,14.088953883707443,96.49710801145021,4.947572395858043,low,0.7702646255444678,medium,0.16206202310439982,0.03896809454622399,100.0
application,debit,dev,48974.10038389826,2746.5215577791923,26919.015027102556,8404.452549629728,63.56893668818699,7.456366900839431,18.28714818261262,67.17658057491471,2.999739081545325,low,0.5948933887172883,high,0.05608110279208305,0.31221248404401025,89.39469329082524
application,ops,dev,77850.26191060434,4832.3004290362305,63632.75931229133,4398.993483174076,34.938301415507134,22.025761583219037,26.79665614627362,98.17421393280863,1.6037423516667204,low,0.5934361072017278,medium,0.062071729888143135,0.06913095598424512,100.0
r&d,main,dev,36044.82008583863,2920.692236418112,64525.136355039096,2043.8670859699857,29.1858236948697,21.076667560516064,22.18436044244494,95.51358856269749,6.4758558880180725,medium,0.7882819817113034,low,0.08102945803204605,0.03167551750257355,100.0
r&d,credit,staging,36286.27020370883,7311.081037009473,75175.65401885874,3070.363792583339,66.08148470226111,49.609798541014214,7.789557828331035,81.52605711240867,9.29425745026514,very high,0.8427362925226705,medium,0.20148339843046767,0.040842528510800856,100.0
r&d,ops,staging,20807.248535121977,2506.4313581323495,37217.55465667085,931.822012356009,36.40251542489705,9.81665653788961,8.693658110949027,78.99108865500374,1.5361855350435116,high,0.5601999833406439,medium,0.12045952899065789,0.025037163804876413,94.06057573361092
